entity_id,canonical_name,pan,city,state,pincode,source_system_count,resolution_quality,sample_decision_reason
ENT-1471,Tech Solutions Limited,MNZFK7783T,Mumbai,MH,,6,0.9833333333333334,Exact PAN match
ENT-1472,Acme Solutions LLP,MOIEF5566B,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-1473,Apex Solutions Pvt Ltd,MPFGW1431S,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1474,Apex Industries Pvt Ltd,MPOKJ8556Y,Chennai,TN,,3,1.0,Exact PAN match
ENT-1475,Dynamic Corp LLP,MPVFJ1649N,Hyderabad,TS,,9,0.9777777777777779,Exact PAN match
ENT-1476,Balaji Corp Limited,MPVWA1412F,Mumbai,MH,,8,0.9625,Exact PAN match
ENT-1477,Balaji Enterprises Limited,MPWZU5561W,Ahmedabad,GJ,,9,0.9666666666666666,Exact PAN match
ENT-1478,Shree Fabrication Limited,MPXHD0890W,Delhi,DL,,5,0.96,Exact PAN match
ENT-1479,Acme Industries Limited,MPYTF2469K,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-1480,Balaji Solutions Pvt Ltd,MQGKO4243U,Delhi,DL,,6,1.0,Exact PAN match
ENT-1481,Balaji Technologies Limited,MQGVK1690P,Chennai,TN,,8,0.9625,Exact PAN match
ENT-1482,BALAJI TECHNOLOGIES LLP,MQLKS0284H,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-1483,STELLAR VENTURES LIMITED,MQPNY1958B,Mumbai,MH,,6,0.9500000000000001,Exact PAN match
ENT-1484,Dynamic Ventures Limited,MQTKL8444D,Pune,MH,,6,0.9666666666666667,Exact PAN match
ENT-1485,Dynamic Enterprises Limited,MQVID4994K,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1486,Shree Traders Limited,MQVWC6153U,Pune,MH,,7,0.9857142857142858,Exact PAN match
ENT-1487,Dynamic Technologies Limited,MRDZT3580G,Mumbai,MH,,8,0.9625,Exact PAN match
ENT-1488,Acme Traders Limited,MSEUC2482B,Mumbai,MH,,6,0.9833333333333334,Exact PAN match
ENT-1489,Dynamic Industries Pvt Ltd,MSHSE3036O,Delhi,DL,,6,1.0,Exact PAN match
ENT-1490,Shree Technologies LLP,MSNUE9061C,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1491,Metro Technologies LLP,MSNYJ7021J,Bengaluru,KA,,8,0.9625,Exact PAN match
ENT-1492,Sunrise Traders Pvt Ltd,MSXSE6132Q,Pune,MH,,5,1.0,Exact PAN match
ENT-1493,Shree Industries LLP,MSYUX4157U,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-1494,Prime Corp Limited,MTKDK0429T,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-1495,Apex Industries Pvt Ltd,MTLVT9541X,Chennai,TN,,5,1.0,Exact PAN match
ENT-1496,Sunrise Solutions Pvt Ltd,MTQHX5518R,Delhi,DL,,5,1.0,Exact PAN match
ENT-1497,Stellar Ventures Pvt Ltd,MUPOR8158Q,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1498,OM VENTURES LLP,MVDGO1989Q,Bengaluru,KA,,5,0.96,Exact PAN match
ENT-1499,Om Ventures Pvt Ltd,MVEUD4065R,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1500,DYNAMIC SOLUTIONS LIMITED,MVGDB4349C,Delhi,DL,,5,0.96,Exact PAN match
ENT-1501,GLOBAL SOLUTIONS LIMITED,MVKZU3670J,Hyderabad,TS,,8,0.9625,Exact PAN match
ENT-1502,Shree Technologies Limited,MVMWK6111W,Mumbai,MH,,9,0.9777777777777779,Exact PAN match
ENT-1503,Dynamic Enterprises LLP,MVQNC1992Q,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1504,Dynamic Industries Pvt Ltd,MWBXZ0519K,Delhi,DL,,4,1.0,Exact PAN match
ENT-1505,Sunrise Ventures Limited,MWFSO8461L,Pune,MH,,7,0.9571428571428572,Exact PAN match
ENT-1506,Stellar Solutions Limited,MWTWA7935I,Delhi,DL,,9,0.9666666666666666,Exact PAN match
ENT-1507,Pioneer Traders Pvt Ltd,MXBWO9079J,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-1508,APEX TECHNOLOGIES LIMITED,MXJJJ3618W,chennai,tn,,7,0.9571428571428572,Exact PAN match
ENT-1509,Dynamic Corp LLP,MXNZU5421D,Mumbai,MH,,7,0.9857142857142858,Exact PAN match
ENT-1510,Acme Traders Limited,MXRDB7726D,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-1511,Pioneer Corp Pvt Ltd,MXSAG3155M,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-1512,STELLAR VENTURES LIMITED,MXUFJ3790Q,Delhi,DL,,7,0.9571428571428572,Exact PAN match
ENT-1513,Global Traders LLP,MYBBC1731H,Ahmedabad,GJ,,5,0.96,Exact PAN match
ENT-1514,Acme Logistics Limited,MYDSJ6630D,Chennai,TN,,8,0.9875,Exact PAN match
ENT-1515,Metro Technologies Limited,MYWBG3340J,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-1516,Stellar Logistics LLP,MZFLH7913U,Pune,MH,,8,0.975,Exact PAN match
ENT-1517,Metro Traders Pvt Ltd,MZIBX7907N,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-1518,Om Logistics Pvt Ltd,MZRSA4176F,Chennai,TN,,6,1.0,Exact PAN match
ENT-1519,Balaji Industries Limited,NABUO6445D,Chennai,TN,,8,0.975,Exact PAN match
ENT-1520,Stellar Ventures Limited,NANCR2913U,Chennai,TN,,9,0.9666666666666666,Exact PAN match
ENT-1521,Balaji Traders Pvt Ltd,NAUEV1186I,Chennai,TN,,6,1.0,Exact PAN match
ENT-1522,Prime Fabrication LLP,NAUTG7004P,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-1523,Balaji Corp Limited,NAWVO9737Y,Mumbai,MH,,9,0.9777777777777779,Exact PAN match
ENT-1524,Tech Fabrication Limited,NBMZL0339M,Delhi,DL,,4,1.0,Exact PAN match
ENT-1525,Prime Technologies Limited,NBNSX2652S,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1526,Global Ventures LLP,NBQZP7834G,Ahmedabad,GJ,,5,0.9800000000000001,Exact PAN match
ENT-1527,Shree Technologies Pvt Ltd,NBSXT5069K,Delhi,DL,,6,1.0,Exact PAN match
ENT-1528,Apex Technologies Pvt Ltd,NBZGI7389K,Hyderabad,TS,,3,1.0,Exact PAN match
ENT-1529,Global Traders LLP,NCABL5778W,Bengaluru,KA,,7,1.0,Exact PAN match
ENT-1530,Dynamic Industries Pvt Ltd,NCHZR5344S,Delhi,DL,,6,1.0,Exact PAN match
ENT-1531,Stellar Traders LLP,NCJMC8671L,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-1532,Acme Logistics Limited,NCJNU6821G,Hyderabad,TS,,5,0.9800000000000001,Exact PAN match
ENT-1533,Sunrise Enterprises LLP,NCRQU3638T,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1534,BALAJI FABRICATION LIMITED,NCRRC9997Y,ahmedabad,gj,,7,0.9571428571428572,Exact PAN match
ENT-1535,Shree Ventures Limited,NDBTT1630D,Delhi,DL,,6,0.9666666666666667,Exact PAN match
ENT-1536,Pioneer Logistics Pvt Ltd,NDMDP5942K,Pune,MH,,6,1.0,Exact PAN match
ENT-1537,Dynamic Industries Pvt Ltd,NDTXO2174E,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-1538,Prime Ventures LLP,NEOHR1776Z,Delhi,DL,,8,0.975,Exact PAN match
ENT-1539,Om Technologies Pvt Ltd,NEWNW9665A,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1540,Acme Solutions LLP,NFAGQ7719Z,Delhi,DL,,7,0.9857142857142858,Exact PAN match
ENT-1541,Acme Enterprises Pvt Ltd,NFDUW6839J,Pune,MH,,6,1.0,Exact PAN match
ENT-1542,Global Fabrication LLP,NFEDS3510P,Delhi,DL,,6,0.9666666666666667,Exact PAN match
ENT-1543,Sunrise Logistics LLP,NFLBU6239M,Mumbai,MH,,6,0.9833333333333334,Exact PAN match
ENT-1544,Dynamic Industries Pvt Ltd,NFLPZ5852G,Chennai,TN,,5,1.0,Exact PAN match
ENT-1545,Apex Solutions Pvt Ltd,NFNQL6681L,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-1546,Acme Solutions LLP,NFYPQ0666S,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1547,Shree Solutions LLP,NGKRW8095A,Ahmedabad,GJ,,5,1.0,Exact PAN match
ENT-1548,Pioneer Enterprises Pvt Ltd,NGNZA9073J,Ahmedabad,GJ,,5,1.0,Exact PAN match
ENT-1549,Acme Logistics Limited,NGPEJ0445X,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-1550,Dynamic Industries Pvt Ltd,NGRWD7700Q,Bengaluru,KA,,6,1.0,Exact PAN match
ENT-1551,Stellar Technologies Limited,NHCAU9569M,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-1552,Sunrise Corp Limited,NHCYH6784D,Chennai,TN,,8,0.975,Exact PAN match
ENT-1553,Om Technologies Pvt Ltd,NHGNE0991N,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1554,Pioneer Industries Limited,NHMHE3668U,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1555,Balaji Fabrication Limited,NHMOG2841P,Mumbai,MH,,6,0.9833333333333334,Exact PAN match
ENT-1556,Pioneer Fabrication Pvt Ltd,NHRZD0981N,Pune,MH,,4,1.0,Exact PAN match
ENT-1557,Acme Fabrication LLP,NIIET9894E,ahmedabad,gj,,7,0.9714285714285714,Exact PAN match
ENT-1558,SUNRISE VENTURES LIMITED,NJFQL0452M,Bengaluru,KA,,6,0.9500000000000001,Exact PAN match
ENT-1559,Tech Traders LLP,NJHBC3969P,Chennai,TN,,6,0.9833333333333334,Exact PAN match
ENT-1560,Shree Corp LLP,NJRWH8286S,Delhi,DL,,8,0.975,Exact PAN match
ENT-1561,Shree Industries LLP,NJWBN6316G,hyderabad,ts,,7,0.9857142857142858,Exact PAN match
ENT-1562,Dynamic Technologies Limited,NKJUP9229H,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1563,Prime Technologies LLP,NKRKG5930Y,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1564,Prime Ventures Limited,NKXTC6794V,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1565,Dynamic Technologies LLP,NKXWT1682X,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-1566,Balaji Solutions Pvt Ltd,NLEKD4914G,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-1567,Om Technologies LLP,NLJFX6880E,Delhi,DL,,8,0.975,Exact PAN match
ENT-1568,Apex Logistics Limited,NLPJB0189T,Bengaluru,KA,,5,0.9800000000000001,Exact PAN match
ENT-1569,Stellar Traders Limited,NLWJT6941S,Mumbai,MH,,7,0.9571428571428572,Exact PAN match
ENT-1570,Shree Corp LLP,NLZVX4892K,Delhi,DL,,4,0.975,Exact PAN match
ENT-1571,Dynamic Logistics Limited,NMIKW7336D,chennai,tn,,7,0.9714285714285714,Exact PAN match
ENT-1572,Tech Corp LLP,NMIML9615N,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1573,Pioneer Fabrication LLP,NMODJ7826O,Pune,MH,,8,0.975,Exact PAN match
ENT-1574,Apex Enterprises LLP,NMOKO4010H,Chennai,TN,,8,0.9625,Exact PAN match
ENT-1575,Metro Logistics LLP,NMVLL1415M,Delhi,DL,,8,0.975,Exact PAN match
ENT-1576,Global Technologies Limited,NMZJJ5827R,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-1577,Stellar Enterprises Limited,NNCQR3305O,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-1578,Stellar Traders Limited,NOILN7184R,Pune,MH,,8,0.975,Exact PAN match
ENT-1579,Dynamic Ventures Limited,NOPPM1509L,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-1580,Dynamic Industries LLP,NPDFW0473W,Chennai,TN,,5,0.9800000000000001,Exact PAN match
ENT-1581,Tech Enterprises LLP,NPMCN4592K,Chennai,TN,,7,0.9571428571428572,Exact PAN match
ENT-1582,Shree Enterprises Pvt Ltd,NPQUU8953Z,Delhi,DL,,4,1.0,Exact PAN match
ENT-1583,Metro Ventures LLP,NPTMW5248D,Hyderabad,TS,,8,0.9625,Exact PAN match
ENT-1584,DYNAMIC LOGISTICS LIMITED,NQCZW9872U,Mumbai,MH,,5,0.96,Exact PAN match
ENT-1585,Shree Fabrication Pvt Ltd,NQHTX0489R,Delhi,DL,,4,1.0,Exact PAN match
ENT-1586,Sunrise Technologies LLP,NQKMB6083W,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1587,Sunrise Enterprises Pvt Ltd,NQUZY8968J,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1588,Acme Corp Pvt Ltd,NQZIC1146U,Pune,MH,,7,1.0,Exact PAN match
ENT-1589,Apex Ventures Pvt Ltd,NRADD1905E,Delhi,DL,,5,1.0,Exact PAN match
ENT-1590,Apex Fabrication Limited,NRUSK0833M,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1591,Tech Industries LLP,NSGOQ2081Y,Chennai,TN,,6,0.9666666666666667,Exact PAN match
ENT-1592,Global Solutions LLP,NSHQB9937C,Chennai,TN,,6,0.9666666666666667,Exact PAN match
ENT-1593,Tech Technologies LLP,NSKJB0740B,Chennai,TN,,6,0.9833333333333334,Exact PAN match
ENT-1594,Sunrise Enterprises Limited,NSKNK6560P,Bengaluru,KA,,7,0.9857142857142858,Exact PAN match
ENT-1595,Dynamic Logistics Pvt Ltd,NSKWY4945C,Ahmedabad,GJ,,3,1.0,Exact PAN match
ENT-1596,Sunrise Fabrication Pvt Ltd,NSQVK7062L,Ahmedabad,GJ,,3,1.0,Exact PAN match
ENT-1597,Stellar Logistics Pvt Ltd,NSYJO2953Q,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-1598,Acme Industries Limited,NTCSE8701Y,Pune,MH,,7,0.9857142857142858,Exact PAN match
ENT-1599,Tech Corp Limited,NTFEZ4403C,Pune,MH,,8,0.975,Exact PAN match
ENT-1600,Apex Industries LLP,NTFZE6629Q,Hyderabad,TS,,4,0.975,Exact PAN match
ENT-1601,Dynamic Industries Pvt Ltd,NTMFU5413W,Ahmedabad,GJ,,3,1.0,Exact PAN match
ENT-1602,Tech Ventures Limited,NTPRM2932L,Mumbai,MH,,6,0.9666666666666667,Exact PAN match
ENT-1603,Acme Enterprises LLP,NTYSH4091I,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1604,TECH LOGISTICS LIMITED,NUFYM5326R,bengaluru,ka,,7,0.9571428571428572,Exact PAN match
ENT-1605,Global Enterprises Limited,NUOIM6620A,Chennai,TN,,8,0.975,Exact PAN match
ENT-1606,Acme Traders Pvt Ltd,NUXCS4126C,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1607,GLOBAL VENTURES LIMITED,NVAGE1002F,Bengaluru,KA,,6,0.9500000000000001,Exact PAN match
ENT-1608,Acme Traders Pvt Ltd,NVGCP8901Q,Chennai,TN,,3,1.0,Exact PAN match
ENT-1609,Balaji Traders LLP,NVPSZ3209B,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1610,Tech Technologies Pvt Ltd,NVSOX4431X,Chennai,TN,,6,1.0,Exact PAN match
ENT-1611,Global Industries LLP,NVUWM0823J,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-1612,Apex Logistics Limited,NWARB5970X,Delhi,DL,,5,0.9800000000000001,Exact PAN match
ENT-1613,Acme Ventures LLP,NWSPR3219P,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-1614,Global Industries Limited,NXHCC9117N,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-1615,Dynamic Ventures LLP,NXNJF9733L,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1616,Global Solutions Pvt Ltd,NXWPE6304O,Chennai,TN,,5,1.0,Exact PAN match
ENT-1617,Metro Technologies LLP,NYJCG7658S,ahmedabad,gj,,7,0.9714285714285714,Exact PAN match
ENT-1618,Sunrise Technologies Limited,NYRBK7280K,Ahmedabad,GJ,,7,0.9571428571428572,Exact PAN match
ENT-1619,Balaji Enterprises LLP,NYRDZ5950J,Mumbai,MH,,10,0.97,Exact PAN match
ENT-1620,Om Corp Limited,NZJLR0332G,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-1621,Om Solutions Pvt Ltd,NZMBA1402P,Ahmedabad,GJ,,7,1.0,Exact PAN match
ENT-1622,Global Logistics Limited,NZPNP2916N,Hyderabad,TS,,9,0.9666666666666666,Exact PAN match
ENT-1623,Tech Ventures Pvt Ltd,NZTHT4164K,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-1624,Pioneer Ventures Limited,OACKF4197I,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-1625,Dynamic Traders LLP,OACWR8291C,Chennai,TN,,6,0.9833333333333334,Exact PAN match
ENT-1626,Global Traders Pvt Ltd,OAFZB4079D,Delhi,DL,,6,1.0,Exact PAN match
ENT-1627,Acme Solutions Pvt Ltd,OAIQQ5682J,Mumbai,MH,,6,1.0,Exact PAN match
ENT-1628,Apex Solutions Limited,OARFH8504J,Mumbai,MH,,6,0.9833333333333334,Exact PAN match
ENT-1629,Tech Fabrication Pvt Ltd,OARSD0719S,Chennai,TN,,4,1.0,Exact PAN match
ENT-1630,Metro Technologies LLP,OAUXO0236Y,Pune,MH,,6,0.9666666666666667,Exact PAN match
ENT-1631,Dynamic Traders Limited,OBYYK5859B,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1632,Stellar Enterprises Limited,OCBQX9700Q,Hyderabad,TS,,6,0.9666666666666667,Exact PAN match
ENT-1633,Dynamic Solutions Pvt Ltd,OCJOA9785S,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-1634,Balaji Solutions Pvt Ltd,ODMMG7970B,Delhi,DL,,6,1.0,Exact PAN match
ENT-1635,Metro Corp Limited,ODQDH3534F,chennai,tn,,8,0.975,Exact PAN match
ENT-1636,Global Corp Limited,ODTHO8927W,Hyderabad,TS,,5,0.9800000000000001,Exact PAN match
ENT-1637,Balaji Traders LLP,ODWAY1752K,Pune,MH,,8,0.975,Exact PAN match
ENT-1638,Apex Technologies Pvt Ltd,ODXFC1059J,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-1639,Stellar Traders LLP,OEAOS7765U,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-1640,Om Ventures Pvt Ltd,OECRS5797F,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-1641,Dynamic Corp Limited,OEJYG4694Y,Pune,MH,,4,1.0,Exact PAN match
ENT-1642,Sunrise Fabrication Pvt Ltd,OEQKB7400S,Delhi,DL,,5,1.0,Exact PAN match
ENT-1643,Prime Solutions Pvt Ltd,OESOS8069B,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-1644,Balaji Solutions Pvt Ltd,OFAAZ0318V,Pune,MH,,5,1.0,Exact PAN match
ENT-1645,Global Enterprises LLP,OFAEX9411V,Ahmedabad,GJ,,5,0.96,Exact PAN match
ENT-1646,Pioneer Technologies LLP,OFIIT7479E,Bengaluru,KA,,7,0.9857142857142858,Exact PAN match
ENT-1647,Balaji Logistics Limited,OFJMA4119V,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-1648,Global Enterprises Pvt Ltd,OFLDZ2661V,Chennai,TN,,4,1.0,Exact PAN match
ENT-1649,Metro Enterprises LLP,OFMVE1003J,Hyderabad,TS,,7,0.9857142857142858,Exact PAN match
ENT-1650,Shree Industries Pvt Ltd,OFPRL2144G,Pune,MH,,5,1.0,Exact PAN match
ENT-1651,Stellar Solutions Pvt Ltd,OGVGQ2781S,Chennai,TN,,6,1.0,Exact PAN match
ENT-1652,Global Technologies Pvt Ltd,OHCPU7871N,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1653,STELLAR INDUSTRIES LIMITED,OHDEQ7147F,Chennai,TN,,7,0.9571428571428572,Exact PAN match
ENT-1654,Acme Traders Pvt Ltd,OHMSD5620T,Delhi,DL,,5,1.0,Exact PAN match
ENT-1655,Stellar Industries LLP,OHNGO1139L,Pune,MH,,8,0.975,Exact PAN match
ENT-1656,Acme Logistics Pvt Ltd,OHSEM9856B,Pune,MH,,5,1.0,Exact PAN match
ENT-1657,Stellar Enterprises LLP,OHZCV2459J,Bengaluru,KA,,9,0.9666666666666666,Exact PAN match
ENT-1658,Prime Logistics Pvt Ltd,OIGMZ3283H,Pune,MH,,5,1.0,Exact PAN match
ENT-1659,Tech Traders Pvt Ltd,OIITD2312E,Delhi,DL,,4,1.0,Exact PAN match
ENT-1660,Dynamic Solutions Pvt Ltd,OIPDI6597D,Pune,MH,,3,1.0,Exact PAN match
ENT-1661,Balaji Corp Limited,OIXJH1712H,Pune,MH,,7,0.9857142857142858,Exact PAN match
ENT-1662,Om Technologies Limited,OIZTZ0568T,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1663,Pioneer Industries Limited,OJBSV0456X,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-1664,Om Industries Pvt Ltd,OJHWP4827F,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1665,Dynamic Traders Limited,OJIHI1367B,Bengaluru,KA,,7,0.9857142857142858,Exact PAN match
ENT-1666,Apex Ventures LLP,OJVQZ5918H,Mumbai,MH,,5,0.9800000000000001,Exact PAN match
ENT-1667,Pioneer Industries LLP,OKLDW4455B,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-1668,Sunrise Corp LLP,OKNYM6306V,Chennai,TN,,5,1.0,Exact PAN match
ENT-1669,Shree Technologies Limited,OKSFG8563A,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-1670,ACME INDUSTRIES LIMITED,OLLHY2460R,Delhi,DL,,6,0.9666666666666667,Exact PAN match
ENT-1671,Balaji Enterprises Pvt Ltd,OLYKS2864G,Delhi,DL,,5,1.0,Exact PAN match
ENT-1672,Om Industries LLP,OMEUK8464G,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-1673,Global Technologies Limited,OMHEK0862L,Delhi,DL,,8,0.975,Exact PAN match
ENT-1674,Acme Solutions LLP,OMMQA2263L,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-1675,Tech Logistics Pvt Ltd,OMRQO5043R,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-1676,Global Solutions Limited,OMUIT9773O,Hyderabad,TS,,6,0.9666666666666667,Exact PAN match
ENT-1677,Metro Solutions Limited,OMVWK7335O,Hyderabad,TS,,7,1.0,Exact PAN match
ENT-1678,Sunrise Enterprises Pvt Ltd,ONEPM7937L,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-1679,Tech Technologies Limited,ONQAH7688G,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-1680,Sunrise Solutions Pvt Ltd,ONQGP1909X,Mumbai,MH,,6,1.0,Exact PAN match
ENT-1681,Apex Ventures Pvt Ltd,ONWYW5297N,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-1682,Global Solutions Limited,ONXON7198H,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-1683,DYNAMIC ENTERPRISES LIMITED,OOABT6200Y,Hyderabad,TS,,6,0.9500000000000001,Exact PAN match
ENT-1684,Om Enterprises Limited,OOFXF6114L,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1685,Apex Technologies LLP,OOKWY8405G,Hyderabad,TS,,5,0.9800000000000001,Exact PAN match
ENT-1686,Metro Ventures LLP,OOYEE0621B,Delhi,DL,,8,0.9625,Exact PAN match
ENT-1687,Acme Logistics Pvt Ltd,OPCTV2366E,Chennai,TN,,4,1.0,Exact PAN match
ENT-1688,Balaji Solutions Pvt Ltd,OPTDB6029W,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-1689,Sunrise Ventures LLP,OPVSF6493Q,delhi,dl,,9,0.9777777777777779,Exact PAN match
ENT-1690,Prime Ventures Pvt Ltd,OPYRC6385V,Ahmedabad,GJ,,7,1.0,Exact PAN match
ENT-1691,Global Technologies Pvt Ltd,OQBEY5631I,Delhi,DL,,5,1.0,Exact PAN match
ENT-1692,Stellar Technologies LLP,OQIOM5163Z,Ahmedabad,GJ,,5,0.96,Exact PAN match
ENT-1693,Acme Ventures LLP,OQPVW6431U,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1694,Dynamic Technologies Limited,OQQCS1996O,Pune,MH,,4,0.975,Exact PAN match
ENT-1695,Tech Industries Pvt Ltd,ORAEB0448M,Pune,MH,,4,1.0,Exact PAN match
ENT-1696,Tech Ventures LLP,ORFXO9642H,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1697,Shree Enterprises LLP,ORJJA0540X,Delhi,DL,,9,0.9666666666666666,Exact PAN match
ENT-1698,Apex Ventures Limited,ORMXZ8821D,Delhi,DL,,8,0.975,Exact PAN match
ENT-1699,Shree Corp Pvt Ltd,ORSPH1553N,Chennai,TN,,5,1.0,Exact PAN match
ENT-1700,Sunrise Traders Limited,OSAYR9727Z,Hyderabad,TS,,8,0.975,Exact PAN match
ENT-1701,Om Corp Pvt Ltd,OSJJF9762N,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-1702,Sunrise Traders LLP,OSKJZ3093P,Hyderabad,TS,,4,0.975,Exact PAN match
ENT-1703,Pioneer Corp Limited,OSRMZ8949S,Mumbai,MH,,8,0.9625,Exact PAN match
ENT-1704,Prime Enterprises LLP,OSSXD6317C,Hyderabad,TS,,6,0.9833333333333334,Exact PAN match
ENT-1705,Tech Logistics LLP,OSTRI0995C,Pune,MH,,4,1.0,Exact PAN match
ENT-1706,Balaji Technologies Limited,OSUIU5063L,Hyderabad,TS,,8,0.975,Exact PAN match
ENT-1707,Metro Solutions Pvt Ltd,OTAYS2099J,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1708,Sunrise Logistics LLP,OTGYY1641N,Delhi,DL,,8,0.975,Exact PAN match
ENT-1709,Apex Technologies Limited,OTLNN8980G,Chennai,TN,,8,0.975,Exact PAN match
ENT-1710,Sunrise Corp LLP,OTNEE6396A,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-1711,Pioneer Enterprises LLP,OUMYR9869K,Bengaluru,KA,,7,0.9714285714285714,Exact PAN match
ENT-1712,Om Enterprises LLP,OUOBD9435M,Bengaluru,KA,,5,0.9800000000000001,Exact PAN match
ENT-1713,Sunrise Solutions Limited,OUTEE5505W,Ahmedabad,GJ,,7,0.9857142857142858,Exact PAN match
ENT-1714,Apex Logistics Limited,OUWTA2880I,mumbai,mh,,7,0.9571428571428572,Exact PAN match
ENT-1715,Sunrise Traders LLP,OVVNY5525T,Mumbai,MH,,8,0.9625,Exact PAN match
ENT-1716,Acme Enterprises Pvt Ltd,OWNQL4444X,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1717,Metro Corp LLP,OWOLW2389U,pune,mh,,8,0.9625,Exact PAN match
ENT-1718,Apex Fabrication LLP,OXGMJ5672D,Pune,MH,,6,0.9666666666666667,Exact PAN match
ENT-1719,Metro Logistics LLP,OXHFC3589A,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-1720,Prime Technologies Limited,OXIXF1357D,Bengaluru,KA,,8,0.975,Exact PAN match
